Function	FT00104	FT00109	FT00114	FT00128	FT00149	FT00174	FT00177	FT00182	FT00189	FT00202	FT00220	FT00231	FT00303	FT00311	FT00385	FT00400	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00070	ST00075	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00088	ST00091	ST00092	ST00094	ST00100	ST00101	ST00112	ST00123	ST00132	ST00142	ST00143	ST00146	ST00162	ST00176	ST00184	ST00190	ST00203	ST00205	ST00207	ST00208	ST00219	ST00223	ST00226	ST00227	ST00234	ST00242	ST00259	ST00263	ST00266	ST00278	ST00281	ST00305	ST00338	ST00348	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00395	ST00411	ST00412	ST00415	ST00420	ST00422	ST00425	ST00465	ST00480	ST00541	SW00001	SW00003	SW00004	SW00006	SW00007	SW00018	SW00021	SW00027	SW00028	SW00032	SW00035	SW00041	SW00106	SW00109	SW00115	SW00116	SW00127	SW00148	SW00172	SW00176	SW00183	SW00197	SW00213	SW00224	SW00295	SW00303	SW00378	SW00395
Steroid_hormone_biosynthesis	6.69303E-4	7.56248E-4	7.4362E-4	4.04768E-4	0.0	2.26726E-4	5.97898E-4	5.93115E-4	0.0	6.97045E-4	4.40063E-4	3.85596E-4	5.16584E-4	6.20699E-4	9.86093E-4	4.77092E-4	0.00123944	9.1941E-4	0.00177648	8.72633E-4	4.84345E-4	0.00135129	0.00168374	0.00188672	4.98076E-4	6.98775E-4	3.73E-5	7.65867E-4	8.687E-4	0.0010339	7.81317E-4	2.22261E-4	7.73711E-4	4.36361E-4	0.0016447	4.08671E-4	2.56642E-4	0.00188928	5.34017E-4	8.91057E-4	0.00175434	0.0	3.99562E-4	5.43533E-4	8.88982E-4	0.00117896	3.08388E-4	7.71273E-4	3.35398E-4	0.0012144	9.28266E-4	6.46526E-4	9.82054E-4	0.00128757	7.37895E-4	9.15413E-4	6.67935E-4	4.57095E-4	9.25992E-4	9.17256E-4	0.00107882	7.54194E-4	9.55867E-4	5.26805E-4	8.47135E-4	7.17958E-4	6.2726E-4	4.17707E-4	8.02625E-4	5.82663E-4	0.0010647	8.54175E-4	2.95963E-4	0.0012638	0.00106041	4.03442E-4	4.88382E-4	9.60202E-4	7.47638E-4	0.00103192	5.17783E-4	4.48088E-4	0.0013946	5.16514E-4	0.00109095	9.54258E-4	7.84886E-4	5.79472E-4	0.00106495	4.07306E-4	3.28814E-4	9.51166E-4	3.76146E-4	4.97401E-4	9.95537E-4	9.16251E-4	0.001433	9.87866E-4	7.84783E-4	0.0011463	0.0011713	7.19706E-4	8.83435E-4	1.65489E-4	6.30882E-4	6.01066E-4	4.85979E-4	4.24278E-4	0.00117197	0.00138578	0.00145698	0.00140015	8.32988E-4	0.00122958	7.08235E-4	0.00166956	9.41514E-4	4.67252E-4	8.5661E-4	6.06446E-4	0.00108913	4.63632E-4	5.26978E-4	4.18955E-4	5.54852E-4	8.51238E-4	0.00125841	0.001422	0.00100467	5.15411E-4	6.01198E-4	5.71089E-4	4.63897E-4	1.99969E-4	3.87365E-4	8.46588E-4	2.51282E-4	7.59679E-4	8.98071E-4	7.74092E-4	2.81238E-4	5.22572E-4	0.00139602
Cysteine_and_methionine_metabolism	0.0362082	0.028048	0.0311677	0.0341784	0.0489736	0.0306532	0.0269612	0.0	0.0401308	0.0342728	0.0313939	0.0	0.0299584	0.0324314	0.0347777	0.0295187	0.0145842	0.0150177	0.0139252	0.0133023	0.0146109	0.012899	0.0138363	0.0142695	0.0159257	0.0133421	0.014746	0.0150651	0.0141505	0.0136931	0.0154856	0.0134335	0.0136626	0.0141848	0.016208	0.0147947	0.0146363	0.0130279	0.0158346	0.0135641	0.0119391	0.0541484	0.0147497	0.0140879	0.0136606	0.0144549	0.0116223	0.0135911	0.0142762	0.013329	0.0139423	0.01373	0.0146577	0.0126046	0.0146544	0.0110041	0.0133599	0.015567	0.0130134	0.0138755	0.0133058	0.0130912	0.0135147	0.0151686	0.0144728	0.0141922	0.0130244	0.0141631	0.0149421	0.0135755	0.0141333	0.01392	0.0150714	0.0135026	0.0135499	0.014678	0.0148006	0.0151425	0.0157526	0.0127737	0.0144062	0.0129735	0.0141128	0.0118721	0.014573	0.0132994	0.0146331	0.0146615	0.0135896	0.0143971	0.0142945	0.0203127	0.0131874	0.0123455	0.0133712	0.0135508	0.0136204	0.013361	0.0140494	0.0137709	0.0126502	0.023791	0.0157328	0.0163929	0.0144254	0.0136302	0.0144353	0.0133846	0.0129873	0.0134656	0.0127982	0.0141532	0.013566	0.0120186	0.0141595	0.0174462	0.0154101	0.0162167	0.0308293	0.0182602	0.0148079	0.00823839	0.0144523	0.0209396	0.0145424	0.00937999	0.0194125	0.0139676	0.012622	0.0138037	0.0127466	0.0148672	0.014133	0.0218151	0.0116475	0.0136077	0.0115169	0.0167137	0.0131641	0.0138367	0.013648	0.0140474	0.00601071
Glycosaminoglycan_biosynthesis_keratan_sulfate	0.0	4.91519E-4	9.15073E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.38143E-4	5.08004E-4	0.0	0.0	3.381E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.12E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.27086E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.64E-5	1.03E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.45441E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.07854E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.82E-5	0.0	0.0	0.0	2.27E-5	8.79E-6	9.0E-5	0.0	1.93744E-4	8.93795E-4	2.31719E-4	0.0	4.38145E-4	0.0	0.0	0.0	0.0	2.86899E-4	1.7E-5	0.0	4.17E-6	0.0	9.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6847E-4
Phenylalanine_tyrosine_and_tryptophan_biosynthesis	4.31371E-4	0.0	0.0	3.64719E-4	0.0	1.57065E-4	0.0056453	7.59535E-4	0.0	3.58993E-4	0.0	4.34253E-4	2.30074E-4	6.9334E-4	0.0	0.0	0.0150752	0.0126991	0.0145677	0.0140828	0.0167144	0.0139712	0.0143644	0.0146572	0.0136937	0.0153214	0.0199389	0.0135992	0.0127502	0.0131434	0.0112475	0.0133601	0.0137306	0.013857	0.01312	0.0148813	0.0139686	0.0138326	0.0125239	0.0117954	0.0133709	0.0	0.0140906	0.0147165	0.0147426	0.0135377	0.0158622	0.0137805	0.0128749	0.0149308	0.0147772	0.0115271	0.013569	0.0136894	0.0149934	0.00579487	0.0137537	0.0140952	0.0147144	0.0144303	0.0151068	0.0125218	0.0141307	0.0149504	0.0137049	0.0127706	0.0130376	0.014341	0.0142733	0.0123493	0.0143376	0.0150016	0.016283	0.0134607	0.0149218	0.0129463	0.0134565	0.0135036	0.0141455	0.0140963	0.0132417	0.0122828	0.0134512	0.0108964	0.0138258	0.0141213	0.0149428	0.0131392	0.0144542	0.0120495	0.0134409	0.0094242	0.012088	0.0119933	0.012469	0.0146233	0.0151097	0.0130142	0.015078	0.0136622	0.0145921	0.00282017	0.0112296	0.0127712	0.0135218	0.0119093	0.0141443	0.0128917	0.0124452	0.0120047	0.0144897	0.0145143	0.0138792	0.0132124	0.0112518	0.00912837	0.0130706	0.0104061	0.00264359	0.0101677	0.0120646	0.00696978	0.0148459	0.00263031	0.0110972	0.00641911	0.0107313	0.0128345	0.0108673	0.0100658	0.0109907	0.0114027	0.013925	0.00529515	0.0110548	0.0122289	0.0084495	0.0115442	0.0128739	0.0138995	0.0110883	0.0116639	0.00345143
Valine_leucine_and_isoleucine_degradation	4.8469E-4	2.85259E-4	4.91236E-4	3.81552E-4	5.60238E-4	4.32088E-4	0.00147277	2.72195E-4	0.0	5.75014E-4	5.52318E-4	5.21126E-4	3.49457E-4	6.89961E-4	9.39863E-4	3.78829E-4	0.00611621	0.00452355	0.0052048	0.00479352	0.00328362	0.00554692	0.0048861	0.00434369	0.00347937	0.0046583	0.00333462	0.00453211	0.00440626	0.00441231	0.00352579	0.00280828	0.00470891	0.0029868	0.00528388	0.00362118	0.00478615	0.00502735	0.0038373	0.00402946	0.00461252	0.0151995	0.00412022	0.00329822	0.00470021	0.00344849	0.00406389	0.00421503	0.0040353	0.0047523	0.00492595	0.00353125	0.00435209	0.00456483	0.00310804	0.0031874	0.00410546	0.00378169	0.00404341	0.00432152	0.00469969	0.00409669	0.00498823	0.00395752	0.00427745	0.00482919	0.00417828	0.0041602	0.00459203	0.00431435	0.0050838	0.00405553	0.00348044	0.00454518	0.00429748	0.00426737	0.00420986	0.0047955	0.00494359	0.00424419	0.00372358	0.00448841	0.00414479	0.00572535	0.00409893	0.00414269	0.00449108	0.00415178	0.00438283	0.00494474	0.0042433	0.00487319	0.00403369	0.00545508	0.00514353	0.00414152	0.00463005	0.00453895	0.0047589	0.00472508	0.00417525	0.00155898	0.00500027	0.00344187	0.00506356	0.00456595	0.00401214	0.00410725	0.0034905	0.00424864	0.00370356	0.00481521	0.0043691	0.0041146	0.00474116	0.00486095	0.00401625	0.00416369	0.00237397	0.00333254	0.00468758	0.00376614	0.00317537	0.00214875	0.00371613	0.00389801	0.00298463	0.00434183	0.00511372	0.00458707	0.00467966	0.00325006	0.00322176	0.00246571	0.00729882	0.00403848	0.00490833	0.00413801	0.00392594	0.00308231	0.00406534	0.00448611	0.00321403
Starch_and_sucrose_metabolism	0.0103753	0.0110178	0.00996071	0.00900226	0.0192152	0.0105755	0.0287232	0.0101608	0.00961987	0.00535844	0.00619939	0.00806964	0.00512676	0.00712691	0.00653173	0.00528975	0.0130387	0.0134365	0.0132643	0.0153069	0.0137764	0.0144712	0.0135258	0.0135158	0.0142427	0.0138518	0.0155134	0.0156381	0.0139552	0.0121947	0.0140144	0.0171597	0.014147	0.0163712	0.0167579	0.0143973	0.0110289	0.0158504	0.0142714	0.0130622	0.0130568	0.0180727	0.0123598	0.0170972	0.0142528	0.0153362	0.0100613	0.0148526	0.0112786	0.0143175	0.0148736	0.0149941	0.0155672	0.0155013	0.0155131	0.00759032	0.0141022	0.013238	0.0142669	0.0140687	0.0154529	0.0146605	0.0157651	0.0142234	0.0166287	0.0125882	0.0143372	0.0130405	0.0128168	0.013969	0.0131499	0.0142219	0.0130906	0.0137507	0.014954	0.0139774	0.0121612	0.0111833	0.0152111	0.0179321	0.0129563	0.0130335	0.0142179	0.0135735	0.0140716	0.013911	0.0128619	0.0137637	0.0160082	0.01139	0.0113828	0.00951062	0.0137424	0.0130555	0.0146256	0.0137035	0.0150702	0.0127814	0.0139633	0.0124006	0.0139794	0.00828424	0.0119767	0.0135535	0.0145819	0.0128772	0.0152653	0.0144218	0.0140832	0.0132978	0.0134791	0.0164757	0.0156756	0.0157083	0.0111562	0.0118153	0.0130197	0.0155477	0.0086507	0.0140801	0.0143398	0.00656992	0.0160011	0.00480135	0.0132771	0.00839761	0.0124665	0.0150959	0.0151962	0.0118146	0.0140508	0.0152225	0.0134818	0.016095	0.00963343	0.0145395	0.0116528	0.0151671	0.0155525	0.0155912	0.0139239	0.0136727	0.00439725
One_carbon_pool_by_folate	6.9688E-4	6.24976E-4	0.0	0.0	4.78204E-4	2.17834E-4	0.010074	0.0	0.00179201	4.59553E-4	9.52701E-4	5.97887E-4	5.05418E-4	7.80556E-4	2.04877E-4	4.28656E-4	0.020007	0.0248349	0.0209462	0.021177	0.0198473	0.020782	0.0212364	0.022502	0.0232	0.0193252	0.0198921	0.019378	0.0226382	0.0242067	0.0231118	0.0176778	0.0250149	0.0201766	0.0160412	0.0201058	0.0224902	0.0221684	0.0215714	0.0175015	0.018369	0.0	0.0232004	0.0180769	0.0246586	0.0210151	0.0233215	0.0228188	0.0212885	0.0217483	0.0204566	0.0226223	0.0226572	0.0199302	0.0199572	0.00889863	0.0278832	0.0257297	0.023004	0.0257464	0.0204024	0.0197947	0.0211947	0.0225764	0.0209111	0.0235425	0.022996	0.0239574	0.0205351	0.0209069	0.0225951	0.0211574	0.0223151	0.0214356	0.0226484	0.0228592	0.0214731	0.0283447	0.0215351	0.0235136	0.0210738	0.0218395	0.0207027	0.0177594	0.0232327	0.0233808	0.0224397	0.0229009	0.0216675	0.0230866	0.0216738	0.0159313	0.0241899	0.0192065	0.0237377	0.0213773	0.0209967	0.0231334	0.0218324	0.0234311	0.028013	0.00604493	0.0164701	0.0220494	0.0207966	0.019678	0.0213846	0.0315924	0.0218471	0.0176282	0.0196702	0.0208927	0.0236815	0.0208759	0.0192386	0.0165696	0.0198618	0.0140997	0.00702884	0.017355	0.0188289	0.0100821	0.0208451	0.00783288	0.0204879	0.0121153	0.01376	0.0221653	0.0189001	0.0191055	0.0200028	0.018191	0.020337	0.00632231	0.0173342	0.0192548	0.0184641	0.0183237	0.0208483	0.0200255	0.0173666	0.0205431	0.00837054
Carbon_fixation_pathways_in_prokaryotes	9.18E-5	0.0	0.0	4.96177E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147319	0.0149621	0.0146486	0.01534	0.0157758	0.0141229	0.0150062	0.0136874	0.0130616	0.0132739	0.0151703	0.0131704	0.0138846	0.0153077	0.0130956	0.0138349	0.0154822	0.0134946	0.0151146	0.0118044	0.0132601	0.0150214	0.0126432	0.0122236	0.0158342	0.0	0.0126414	0.0126629	0.0147823	0.0122478	0.0125484	0.0145551	0.0139644	0.0157639	0.0149063	0.0120004	0.0135161	0.0137047	0.0130921	8.07E-7	0.0124249	0.0128656	0.0137232	0.0141435	0.0131768	0.0125918	0.0131337	0.0137909	0.013094	0.0145037	0.0126761	0.0137793	0.0144003	0.0119403	0.0145294	0.0137775	0.014794	0.0143517	0.0146318	0.013669	0.0137197	0.0173392	0.012475	0.0138214	0.0121107	0.012884	0.0125147	0.0138583	0.0127632	0.013437	0.0149789	0.0139131	0.0148622	0.0131647	0.0120152	0.00960352	0.0125325	0.0138003	0.0139809	0.0141673	0.0137073	0.0122566	0.0131623	0.0130933	0.0129772	1.7E-7	0.00997983	0.0122749	0.0144131	0.0122166	0.0126556	0.0124378	0.0127375	0.0130193	0.01268	0.0133265	0.0142587	0.0131812	0.0121952	0.0109776	0.0124268	0.010583	0.0	0.0103947	0.0128264	9.09E-7	0.0141827	0.0	0.00949847	7.68E-5	0.0106754	0.0118722	0.0129046	0.0112611	0.013646	0.0121036	0.0126843	7.08E-6	0.0131502	0.0117318	0.0127281	0.0110565	0.0119472	0.0115209	0.0104361	0.0129551	1.66E-6
Penicillin_and_cephalosporin_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	7.83945E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58232E-4	3.68896E-4	1.02172E-4	0.00191509	6.88504E-4	0.00122634	0.002342	0.001074	7.50678E-4	0.00100254	8.6297E-4	5.04882E-4	0.00104623	0.00104655	2.41E-5	0.00117587	0.00159021	0.00201878	0.0	0.00111343	4.67297E-4	0.00221033	7.43024E-4	9.26602E-4	0.00178237	0.0	6.22965E-4	7.76937E-4	8.24963E-4	0.00127492	7.03E-5	7.30678E-4	3.95056E-4	0.00207295	0.00300405	0.00123545	5.1972E-4	0.00310259	8.22702E-4	7.14572E-4	0.00151505	7.03569E-4	0.00170341	9.49481E-4	0.00195706	0.00167342	0.00163562	5.10871E-4	0.00173145	7.05941E-4	0.00163146	8.57183E-4	7.69139E-4	7.50061E-4	0.00122061	9.53107E-4	3.23818E-4	0.00193977	0.00126415	0.0010064	4.81709E-4	4.51485E-4	0.00172614	0.0021319	9.23645E-4	8.34144E-4	0.0015233	0.00143407	0.00135006	6.73982E-4	0.00219604	0.00101732	0.00188804	5.05654E-4	5.15813E-4	8.77804E-4	7.31476E-4	0.00236668	0.00168492	0.00130972	0.00174948	0.00120308	0.00162982	9.61439E-4	9.88707E-4	3.05823E-4	1.77576E-4	0.00176502	0.00119545	8.84522E-4	7.20349E-4	0.00112596	9.79043E-4	0.00152069	0.00261809	0.00127855	0.00188328	0.00223774	6.95147E-4	4.29E-6	8.21516E-4	0.00131842	0.0	9.65323E-4	0.00103787	6.93892E-4	0.00189875	0.00100928	8.98149E-4	5.92438E-4	0.00136875	0.0021794	0.0019739	7.69338E-4	0.00198614	9.48774E-4	0.00108638	0.0	1.97073E-4	0.00126486	4.54639E-4	8.939E-4	0.00136921	0.00158148	7.95628E-4	6.85696E-4	3.08024E-4
Lysine_degradation	0.00336989	0.00266827	0.00332312	0.00248418	0.00221371	0.00227866	0.00339457	0.0033283	0.00277734	0.00332294	0.00278191	0.00264959	0.00293171	0.00322943	0.00342994	0.00317977	0.00206215	0.00201893	0.00228016	0.00196957	0.002191	0.00186648	0.00214922	0.00178228	0.00217481	0.00254147	0.00156229	0.00282305	0.0023647	0.00257722	0.00242023	0.00166848	0.00203596	0.00224789	0.00268141	0.00195818	0.00274855	0.00165464	0.00232063	0.00231872	0.00163592	0.0	0.00235178	0.00193176	0.00272427	0.00235374	0.00292781	0.00217648	0.00249614	0.00246837	0.00184136	0.00199798	0.00268806	0.00218634	0.00243213	0.00475985	0.00215884	0.00214199	0.00248205	0.00241097	0.00225205	0.00199176	0.00225906	0.00235572	0.00246325	0.00264462	0.0018711	0.00279622	0.00241199	0.00226383	0.00205259	0.00204367	0.00221322	0.00233771	0.00259189	0.002311	0.00218682	0.00238853	0.00227983	0.00173416	0.00263984	0.00258616	0.00202627	0.00351293	0.00229888	0.00198873	0.00206507	0.00292745	0.00219403	0.00319898	0.00291823	0.00283187	0.00225767	0.00286428	0.00246129	0.00190734	0.00218616	0.00251194	0.00228426	0.00251986	0.00241091	0.00242259	0.00389525	0.00195034	0.00215107	0.00291633	0.00209831	0.00228242	0.00216209	0.00340255	0.00241956	0.00204229	0.0020066	0.00265257	0.00321902	0.00399629	0.00303721	0.00305932	0.00293143	0.00287948	0.00302756	0.00774913	0.00220594	0.00558702	0.00384574	0.00470816	0.00207674	0.0026664	0.00295335	0.00385355	0.00287649	0.00268212	0.00216052	0.00283911	0.00532409	0.0022983	0.00440493	0.0026957	0.00230506	0.00227991	0.00558822	0.00277991	0.003978
Inositol_phosphate_metabolism	3.44956E-4	0.0	6.77321E-4	0.0	3.43391E-4	7.26137E-4	0.00244266	0.0	5.64598E-4	6.48244E-4	2.58502E-4	0.0	5.67812E-4	0.0	0.0	3.77861E-4	0.00309865	0.00262814	0.00236839	0.00265845	0.00197887	0.00290953	0.00221299	0.00284274	0.00260526	0.00351151	0.00323303	0.00244872	0.00332214	0.00318333	0.0028689	0.00282122	0.00264775	0.00305258	0.00363827	0.00255904	0.00210997	0.00277311	0.00327142	0.00467699	0.00383765	0.0	0.00295691	0.00260905	0.00233705	0.00302742	0.00237915	0.00313524	0.00270924	0.00223569	0.00297858	0.00333674	0.00303596	0.00258449	0.00341102	0.0011858	0.00307054	0.00312819	0.00321986	0.00236995	0.00302993	0.00346022	0.00299699	0.00236754	0.00225471	0.00358404	0.00266614	0.00255011	0.0029517	0.00353992	0.00322942	0.00242625	0.00376005	0.00287279	0.00270712	0.00342935	0.00215674	0.00290742	0.00277207	0.00308341	0.00312485	0.00308231	0.00234456	0.00281536	0.00223155	0.00256916	0.00315376	0.00276666	0.0026907	0.00341511	0.00272645	0.00173503	0.00309588	0.00291373	0.00258622	0.00255553	0.0023542	0.0028212	0.00253558	0.00342678	0.00264823	9.49758E-4	0.00304008	0.00248812	0.0030815	0.00373201	0.00252229	0.00295559	0.00280225	0.00300778	0.00220675	0.00316922	0.00226429	0.00239947	0.00347578	0.00184417	0.0024509	0.00358057	5.12994E-4	0.00198031	0.00238821	0.00196621	0.00283691	6.65843E-4	0.0018216	0.00186942	0.0024534	0.00286143	0.00398217	0.00273922	0.00208825	0.00305612	0.00250795	0.00185316	0.00291845	0.00254362	0.00213823	0.00301245	0.00307439	0.00237421	0.0027423	0.00314574	9.68258E-4
Cyanoamino_acid_metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.13E-5	0.0	0.0106223	0.0105591	0.00960052	0.0111064	0.0104373	0.0111084	0.00967693	0.00961678	0.00974283	0.00942101	0.0	0.00901486	0.00986863	0.00905005	0.00878146	0.00989459	0.0117479	0.0109894	0.00944504	0.00907732	0.00916849	0.0116229	0.0	0.00975189	0.00901433	0.0	0.00870546	0.0120451	0.0	0.00856471	0.0026069	0.00912873	0.00750406	0.0	0.0	0.00925056	0.0115329	0.00879538	0.00948757	0.0	0.01132	0.0100983	0.01011	0.010774	0.0	0.00957257	0.0	0.00957078	0.0110058	0.00854705	0.00960722	0.0	0.00897004	0.00958563	0.0110455	0.00901028	0.0	0.0106231	0.0	0.0095388	0.010383	0.00983082	0.00964422	0.012443	0.00810165	0.00979532	0.00954494	0.00998131	0.0122432	0.0101409	0.0105999	0.0107143	0.012412	0.00812944	0.00777319	0.0	0.00912548	0.0101071	0.00985927	0.00976873	0.0130653	0.010122	0.0120996	0.0	0.00902591	0.0	0.00606866	0.00772753	0.0	0.0089203	0.00913255	0.00876775	0.00763258	0.00965501	0.0099328	0.0113952	0.0118482	0.00938164	0.00886173	0.00741457	0.00954252	0.00806124	0.0	0.00727998	0.00685145	0.0	0.010558	0.0	0.00690945	0.0	0.00830605	0.00991305	0.00865015	0.00645824	0.0	0.00741675	0.00798717	0.0	0.00585222	0.00931041	0.00539444	0.00905781	0.0100082	0.00826414	0.00669884	0.00974235	0.00257234
Selenocompound_metabolism	0.0	0.0	0.0	5.56418E-4	0.0	0.0	0.00510978	7.74088E-4	4.91688E-4	0.0	7.40034E-4	5.26041E-4	0.0	0.0	0.0	7.79281E-4	0.016247	0.0177879	0.0168234	0.0176025	0.0135283	0.0148049	0.0157549	0.016851	0.0179871	0.0169493	0.0160849	0.0186399	0.0178895	0.0177003	0.0203656	0.0146973	0.016363	0.0143744	0.0179398	0.0176267	0.0178618	0.0165673	0.0179649	0.0150995	0.015989	0.0	0.0173106	0.0159318	0.0193665	0.0191304	0.0161413	0.0163047	0.0180349	0.0154789	0.0165671	0.0186788	0.0175575	0.0164562	0.017751	0.00675909	0.0163573	0.0179387	0.0167634	0.0171952	0.0164781	0.0170123	0.0179532	0.0196514	0.0178537	0.0163259	0.0175319	0.0189777	0.0182594	0.0176468	0.0185608	0.0174742	0.0165696	0.0167684	0.015624	0.0163303	0.0183252	0.0173464	0.0174791	0.0149192	0.0180345	0.0182757	0.0172571	0.0138706	0.0174194	0.0174603	0.0181508	0.0177394	0.015663	0.0164648	0.0176328	0.0111377	0.0168715	0.0144439	0.0157498	0.0167887	0.016736	0.0164326	0.0174991	0.0164308	0.0162475	0.00246379	0.0120399	0.0183916	0.0184491	0.0167691	0.019263	0.0160947	0.0157011	0.0145165	0.0180581	0.0173331	0.0161899	0.0150631	0.0173346	0.0138738	0.0165316	0.0137373	0.00351607	0.013797	0.0156363	0.00919603	0.0149224	0.00292866	0.0133161	0.00891127	0.0107801	0.0170968	0.0158448	0.0141124	0.014665	0.0143615	0.0165776	0.0052892	0.0134721	0.01401	0.0114537	0.0144304	0.0166055	0.0190861	0.0143566	0.0166724	0.00602678
C5_Branched_dibasic_acid_metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.62512E-4	6.56841E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183788	0.0184834	0.0181749	0.0160536	0.0174474	0.015181	0.0179944	0.014423	0.0139662	0.0170816	0.0	0.0185297	0.0173245	0.0133933	0.0149101	0.014887	0.0147042	0.0178367	0.0	0.0200238	0.0157146	0.0130999	0.0222911	0.0147916	0.0141861	0.0	0.0170668	0.0104036	0.0	0.0145964	0.0249099	0.0164646	0.0171281	0.0152287	0.019457	0.0167784	0.0151056	0.0180911	0.015361	0.0	0.0136356	0.0156071	0.017421	0.014439	0.0173936	0.0162781	0.0170303	0.0150251	0.0173816	0.0180435	0.0166792	0.0142263	0.0168211	0.0157014	0.0155574	0.0176764	0.0159277	0.016455	0.0147944	0.0140857	0.0141253	0.019165	0.0135321	0.0129385	0.0152509	0.0140086	0.0152054	0.0134676	0.0152493	0.0137913	0.014204	0.0163157	0.015264	0.0169494	0.0157105	0.0118622	0.0119221	0.0162179	0.0128121	0.0146766	0.0129699	0.0143146	0.0120328	0.0113749	0.0144554	0.0	0.0132998	0.0119919	0.0156805	0.0131455	0.0198115	0.0151492	0.012409	0.0125585	0.0146979	0.0157153	0.0127859	0.0157014	0.0146958	0.0176328	0.014232	0.0110695	0.0	0.0125227	0.0160159	0.0	0.0161978	0.0	0.0134715	0.00304332	0.0146874	0.0160506	0.0140786	0.014526	0.0120902	0.0106902	0.0159137	0.00117698	0.0124935	0.0138415	0.0138146	0.0108734	0.0136451	0.0156183	3.3886E-4	0.0145889	0.00108025
Zeatin_biosynthesis	3.4E-5	7.63E-7	0.00124501	0.0	0.0	1.06E-6	0.00340971	0.0	0.00156053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00670563	0.00728827	0.00817106	0.0063239	0.00939045	0.00552146	0.0066989	0.00802267	0.00854806	0.00609376	0.0108975	0.00471178	0.0069981	0.0087048	0.00785779	0.00932824	0.00705881	0.00860785	0.0106969	0.00568406	0.00767702	0.0065168	0.00617376	0.00608967	0.00727226	0.0	0.00819454	0.00781211	0.00851545	0.00556298	0.00675227	0.0108303	0.00700265	0.0074888	0.00852245	0.00797975	0.00784301	0.00729221	0.00944844	0.00372992	0.00619248	0.00673338	0.0068629	0.00675238	0.005607	0.00836257	0.0060551	0.00622137	0.00524791	0.00557725	0.00478503	0.00618233	0.00565353	0.00806601	0.00498524	0.00812211	0.00843755	0.00823278	0.00900409	0.00842952	0.00698665	0.00525282	0.00711637	0.00920911	0.0079439	0.00929133	0.00699372	0.007069	0.00657854	0.00752041	0.00648326	0.0100329	0.00822558	0.0068915	0.00581053	0.00583516	0.00779279	0.0059915	0.0063685	0.00626805	0.00606219	0.00621525	0.00527463	0.00924652	0.00521478	0.00100789	0.00433268	0.00561117	0.0072518	0.00640246	0.00717698	0.00649819	0.00623175	0.00611001	0.00565028	0.00593741	0.00688957	0.00589638	0.00737297	0.00565209	0.00341462	0.00913832	0.0	0.00821142	0.00384752	0.0	0.00800596	0.00399013	0.00931746	0.00637837	0.00509535	0.00857669	0.00696808	0.00742799	0.00510356	0.00615943	0.00841846	0.00370101	0.00501107	0.00692704	0.0063023	0.00697279	0.00663061	0.00806835	0.00601429	0.0074436	0.00303755
