wgs	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
K12276: MSHA biogenesis protein MshE	0.275797224381702	0.272136833293395	0	3.42857159314275e-07	0.994740230213278	9.86684657311443e-08	5.86639952271373e-06	0.598342234593813	0.912022154654115	6.12733860465646e-07	0.999999996206915	1.91822085884853e-07	1.22416091514427e-05	0.996109716538046	0.999998145862406
K12278: MSHA biogenesis protein MshG	0.303088915516049	0.282706241494131	0.0617640257743875	3.81896729347092e-05	0.907133270956945	0.000353406566984904	0.00629732314623599	0.5631956513192	0.0286419727634613	5.84218494982595e-05	0.999999996206915	0.000547514831569639	0.00931740544266856	0.996109716538046	0.137386673137265
K07552: MFS transporter, DHA1 family, bicyclomycin/chloramphenicol	1.11238065120171	1.00663808325545	0.0650771250644679	7.91326187285275e-14	0.518287112136649	6.91668944341473e-14	1.72510106200008e-09	0.651186717074672	0.0540744158357449	2.02898167734013e-13	0.814986735100951	1.79385976318984e-13	4.66282866980217e-09	0.996109716538046	0.20456865704921
K07221: outer membrane porin	1.19966700751452	1.07218613769443	0.071365097447326	1.64314743561215e-13	0.403253303425252	3.27515792264421e-14	4.64196014959839e-10	0.355017352431337	0.130787665200399	4.14326364563843e-13	0.690100534186032	8.85645769663941e-14	1.30150213867367e-09	0.996109716538046	0.353635564168423
K09878: aquaporin-10	0.0198640847151658	0.112862266808159	0.102343186538234	0.0237511301631079	0.038036029434382	0.19187145423148	0.979995499303377	0.76259144444456	0.561282432050807	0.0273654996150088	0.12651656347928	0.217005117411189	0.991067055035663	0.996109716538046	0.8774713172851
K06228: fused	0.0895978187254377	0.158670580637829	0.280701805157582	0.00167496041663696	0.239596507657375	0.00143690966674515	0.126677039283377	0.587279101746686	0.541506408972422	0.00218365475606537	0.486303415175206	0.00211012524522984	0.151728283769759	0.996109716538046	0.858279537008362
K06116: glycerol 3-phosphatase 1	0.381116511323005	0.316411067582601	0	8.78383652004412e-09	0.463067050037818	4.13162743018169e-07	0.000344534919941575	0.388663706785883	0.0170071376547975	1.72141702825205e-08	0.760985187251674	7.75970878355939e-07	0.000604550031041904	0.996109716538046	0.0975706379875138
K06221: 2,5-diketo-D-gluconate reductase A	1.68951895357118	1.54653408967643	0.212330489792519	1.76163546919345e-28	0.11343537850424	1.66533453693773e-15	2.1094237467878e-15	0.821777682186281	0.0963016218047234	1.25857688978645e-27	0.283100102072698	6.8261894453468e-15	1.80085025900383e-14	0.996109716538046	0.291862607998992
K09903: uridylate kinase	2.05425207536693	1.82423425474022	0	4.65011130233557e-39	0.00339985077965343	1.66533453693773e-15	1.66533453693773e-15	0.717001652261148	0.881659542727234	3.58294018953375e-37	0.0220158422295218	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K06222: 2,5-diketo-D-gluconate reductase B	1.05214775063397	0.867919768232471	0.0441204223343431	1.63233993237462e-16	0.0498235213410257	2.69784194983913e-14	8.36231084377914e-11	0.559372468516895	0.444926222243453	4.77924635322959e-16	0.154811523431763	8.2687633175583e-14	2.44835912006174e-10	0.996109716538046	0.758830460856234
K11504: centromere protein L	0.182722361741348	1.75381541302826	3.16128880831927	9.97034977256372e-38	1.66533453693773e-15	1.66533453693773e-15	3.20521387209283e-13	0.972969030629111	0.110615554744506	4.59769083830268e-36	7.06510607593393e-13	6.8261894453468e-15	1.10476426044332e-12	0.998718318871733	0.319410285450574
K00773: queuine tRNA-ribosyltransferase	2.09196994658632	2.2087029120747	2.98807251027822	6.87006199732793e-24	0.0578502533009766	1.66533453693773e-15	2.43138842392909e-14	0.608569556958643	0.243778908818308	3.0862042345192e-23	0.173039062330734	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.519203015387348
K00772: 5'-methylthioadenosine phosphorylase	0.596685791804919	0.646637423214168	0.0806362877763122	1.28206088618695e-07	0.752286165506167	7.6736874188299e-08	3.81933892623643e-07	0.947873663294547	0.999818306367543	2.36840807715326e-07	0.992235295652447	1.50288723675732e-07	8.77294945056646e-07	0.997691548308885	0.999998145862406
K04467: inhibitor of nuclear factor kappa-B kinase alpha subunit	0.018773930243335	0.0517255979015081	0.215725260538709	1.83384934857211e-05	0.544824446251869	5.06575082603877e-06	0.00137094247660585	0.042215266101845	0.613301548115734	2.87993833456101e-05	0.836405146112264	8.95851983675131e-06	0.00222650129538416	0.996109716538046	0.927264412166039
K00777	0.59668570996241	0.562670549625426	0.0479749670329315	2.2774747666167e-06	0.903369275371256	5.16483495638376e-07	5.39613564202179e-05	0.303642447068072	0.494676338918406	3.85297079054916e-06	0.999999996206915	9.62005825566338e-07	0.000102388646050457	0.996109716538046	0.809651754502914
K09873: aquaporin TIP	0.00583965565847163	0.00899197498210217	0.00703257609447305	0.736839277163726	0.718014678316893	0.970409932221509	0.941875287949449	0.0519730002439344	0.999827478658473	0.744668882632509	0.969501252385088	0.98104721100022	0.962429893864075	0.996109716538046	0.999998145862406
K09872: aquaporin PIP	0.14066435219189	0.10383774319941	0.0193685123590453	0.000485433607633184	0.330267275722821	0.000803577481768292	0.0690076349977249	0.578715661130357	0.0778996355580204	0.000670486582632901	0.609377662117251	0.001206853227615	0.0867691539415723	0.996109716538046	0.255757864963145
K05593: aminoglycoside 6-adenylyltransferase	0.903820662356843	0.633458901294842	0	9.83564691943341e-12	0.0463316276158907	7.59707108333174e-09	0.000542253293878692	0.604468780347813	5.73943766054044e-06	2.26778722721936e-11	0.146504216778144	1.56757192149967e-08	0.000929511630481441	0.996109716538046	0.00073929959771259
K09874: aquaporin NIP	0.034738556316625	0.0177304401783723	0	0.000499940316289933	0.0935377018063082	0.00246019895973648	0.296367519829923	0.679079764762568	0.28311256267502	0.000689897235379012	0.244993111400601	0.00353272731019485	0.33438166695176	0.996109716538046	0.57239393978275
K10200: N-acetylglucosamine transport system substrate-binding protein	0.874936956809836	0.923098614299568	0.0681301011274263	1.23364264558224e-10	0.840756232967966	2.40293340780795e-11	8.21619661195427e-10	0.744037448532004	0.999844886533866	2.68472748790101e-10	0.999999996206915	5.61268444103108e-11	2.25889741540044e-09	0.996109716538046	0.999998145862406
K07177: PDZ domain-containing protein	0.314790904676737	0.231402951075746	0.00436523604833705	0.000703287705464044	0.492317930160993	0.00282139251097768	0.0901825564002025	0.510069108816004	0.000163535321568225	0.000952795963311738	0.791531759347587	0.00402102931733111	0.110986902710884	0.996109716538046	0.00502747223427165
K07174: Mn2+-dependent serine/threonine protein kinase	0.0893294792529731	0.0970639832852486	0	0.0753529653282838	0.979524976315981	0.180944832611769	0.22413876901542	0.560084806400557	0.0364258483608501	0.0828229505152155	0.999999996206915	0.205755874483064	0.25854324180346	0.996109716538046	0.159628609771414
K07175: PhoH-like ATPase	1.38189203341092	0.90377755114635	0.0748945852227117	3.97119711902331e-25	2.2982663550053e-09	1.66533453693773e-15	3.50353079880961e-12	0.0612353735058681	0.102939690962655	1.98625118023787e-24	9.14349496922695e-08	6.8261894453468e-15	1.1277626637945e-11	0.996109716538046	0.304311115954625
K07172	1.06134154602929	0.742897272352689	0.0264912504483784	8.83240215846563e-07	0.119350922240862	2.87516710129054e-06	0.0076241871606928	0.599730416225995	1.71988784629936e-07	1.53827845317826e-06	0.294841340779273	5.15497559515627e-06	0.0111478326320291	0.996109716538046	6.15821018848481e-05
K07173: S-ribosylhomocysteine lyase	1.82280514795753	1.55326085508421	0.111197804252524	2.33654729305094e-21	0.0298900681724834	1.88737914186277e-15	3.08642000845794e-14	0.974506304201702	0.899646157568881	8.9169676318502e-21	0.106898263787254	7.46489722970673e-15	1.23961984661357e-13	0.998718318871733	0.999998145862406
K07170: GAF domain-containing protein	1.59923726241376	1.38505784117193	0.204409165468405	8.11690196561839e-17	0.103430918825415	2.40918396343659e-14	5.80369086122801e-12	0.853966453419273	0.53348787911275	2.42312811499358e-16	0.263865885536589	7.59435669882886e-14	1.83995136834869e-11	0.996109716538046	0.850311788468004
K07171	2.13724454460066	2.08773127314709	0.271412689559381	2.91260933968127e-23	0.894305443568603	1.66533453693773e-15	1.32116539930394e-14	0.497961403824463	0.195716692141175	1.24852486272112e-22	0.999999996206915	6.8261894453468e-15	7.92308747346114e-14	0.996109716538046	0.453373660097047
K00194: carbon-monoxide dehydrogenase delta subunit	0.493749221945468	0.339451192262647	0	9.0678076748371e-05	0.191703633110853	5.3863281774591e-05	0.0259631659551016	0.596766951180447	0.999847776843774	0.000134590942006178	0.415858879096851	8.91909129929095e-05	0.0350105873213787	0.996109716538046	0.999998145862406
K00197: carbon-monoxide dehydrogenase gamma subunit	0.547159936460718	0.528909604925339	0	1.04108101131736e-05	0.978590999051055	1.6962518774033e-05	0.000401871359713368	0.32506433798957	0.0675508585018956	1.67248881390572e-05	0.999999996206915	2.90275096366429e-05	0.000699511285837939	0.996109716538046	0.233758996987515
K00196: carbon-monoxide dehydrogenase iron sulfur subunit	0.607474449558504	0.609652916442573	0.0109830747566816	9.25421779933674e-16	0.999130940052161	6.7168492989822e-14	2.64573918329347e-11	0.428838601300528	0.0500782518181543	2.60186714755486e-15	0.999999996206915	1.74426031070412e-13	8.00428151526211e-11	0.996109716538046	0.194777200522112
K00190	0.111081043872159	0.0824051069531321	0	5.5227933034703e-06	0.341579862225683	8.69227145179341e-05	0.0181185171179621	0.341862045819335	4.58062361703076e-05	9.06369448320942e-06	0.623636302807607	0.0001416975263178	0.0250596259252523	0.996109716538046	0.00242454399624924
K00193: carbon-monoxide dehydrogenase beta subunit	0.389427574044706	0.401030132666361	0.049590070811104	0.000242725218293808	0.98531652686581	0.000602743121893012	0.00261377850318945	0.0732970664484673	0.0222482033629973	0.000346823568956434	0.999999996206915	0.00091699509696645	0.00409842085237356	0.996109716538046	0.117454305178287
K05577: NADH dehydrogenase I subunit 5	0.622829818632233	0.628614671787166	0.62576474971064	0.993531125410612	0.988979145954873	0.998201326944816	0.998745959888831	0.216525478276371	0.157870159870575	0.993694374034571	0.999999996206915	0.999939268255353	0.999985557525021	0.996109716538046	0.394642982805829
K00198: carbon-monoxide dehydrogenase catalytic subunit	0.828423578522711	0.792085141535352	0	1.20318043341587e-12	0.897923897153549	1.29019017691689e-12	2.61770416454254e-09	0.0381598267612792	0.00947789948816148	2.90279797788443e-12	0.999999996206915	3.16413682791827e-12	6.976342053227e-09	0.996109716538046	0.0656336452610227
K10109: maltose/maltodextrin transport system permease protein	1.13553300475508	1.19384384764	0.1477732610083	2.506112141338e-14	0.792903773145927	5.04041253179821e-14	1.67954539165294e-12	0.712344061664982	0.100424944459273	6.57813911355083e-14	0.999999996206915	1.32131744535124e-13	5.52019049621567e-12	0.996109716538046	0.299944375330517
K10108: maltose/maltodextrin transport system substrate-binding protein	1.27244833425836	1.29971864252835	0.00199583376722534	6.63447953424451e-23	0.940663941686945	2.99760216648792e-15	2.12052597703405e-14	0.761868674137752	0.0643575896155103	2.76224876367622e-22	0.999999996206915	1.12009848909834e-14	1.15349791083166e-13	0.996109716538046	0.228019529276575
K10105: lipoyltransferase 1	0.378377725919042	1.80211833275539	3.16729999329092	1.34319975225817e-32	1.52100554373646e-14	1.66533453693773e-15	5.82897063949872e-11	0.924199778919942	0.0583204241229053	1.71765901092342e-31	1.78045398936997e-12	6.8261894453468e-15	1.72488790873256e-10	0.996109716538046	0.214629033637318
K10706: senataxin	0.0568123718323246	0.0548586432224623	0.153726672086269	0.00476210310299467	0.996136427821849	0.00347586827126656	0.0121359701482345	0.0287185116802157	0.999921853573332	0.00591207864326505	0.999999996206915	0.00491009750921317	0.0172516698487397	0.996109716538046	0.999998145862406
K04678: E3 ubiquitin ligase SMURF1/2	0.0242456191196641	0.12318065580171	0.842638295931029	8.30924487942206e-26	0.0548414349802733	1.66533453693773e-15	8.77076189453874e-15	0.485045658463984	0.999879193146192	4.39429831286204e-25	0.166993404064494	6.8261894453468e-15	5.73443906037135e-14	0.996109716538046	0.999998145862406
K01828	1.09839092405313	0.761695888842397	0.136259127122708	4.41427877488151e-17	5.36010679100807e-05	2.83106871279415e-14	2.81194115547834e-07	0.945445796053463	0.060518102311544	1.33282315985634e-16	0.000889018257135316	8.48160947682968e-14	6.52546161395221e-07	0.997691548308885	0.219662306959075
K01829: protein disulfide-isomerase	0.636392716213648	0.556274577725721	0.0782699826521727	1.08058260936436e-06	0.65330603818108	8.75195963656594e-06	0.00132625254329422	0.0684933144197505	0.00869669684927914	1.87073559249171e-06	0.926531652937613	1.52339657728844e-05	0.00215795221358778	0.996109716538046	0.0622114091491735
K01826: 5-carboxymethyl-2-hydroxymuconate isomerase	1.04540627700546	0.89079754677785	0.115865303290156	7.29750443462867e-17	0.102974330864463	2.97539770599542e-14	2.44906872559625e-10	0.82410781894567	0.0704856902040897	2.18279653531129e-16	0.263031788490132	8.48160947682968e-14	6.94663622213624e-10	0.996109716538046	0.239824704456285
K01824: cholestenol delta-isomerase	0.021329058189233	0.0411749942044201	0.0138386088251399	0.703987198688888	0.730450466567802	0.972072286132188	0.757218327527679	0.0745950363746668	0.999925120914699	0.712769474121634	0.978481848604605	0.982401462010067	0.796335169257254	0.996109716538046	0.999998145862406
K01825: dodecenoyl-CoA delta-isomerase	0.27427007532405	0.426280946633607	0.090244528891184	8.25798729312406e-05	0.0692285632109223	0.0841782983957513	0.00277085304546942	0.506726749184939	0.00103593787051029	0.000123081216095118	0.197413274059956	0.0999012092678764	0.00432577134849253	0.996109716538046	0.0159639337159395
K01823: isopentenyl-diphosphate delta-isomerase	1.16649128378418	1.05811408875777	0.244981137008707	8.48992105976399e-13	0.507185338016875	1.81360482187642e-11	1.98912101678772e-07	0.271732291330884	0.0165814475346162	2.06382386145301e-12	0.805179675475799	4.26396776777203e-11	4.66760972597797e-07	0.996109716538046	0.09585115968016
K01820	0.3458885979104	0.265054824858201	0.0710874976192079	0.0119614973526575	0.561851463649126	0.0173932953773913	0.215998105236435	0.469725248985075	0.206877471116308	0.014207032916237	0.852652669965652	0.0226903105362582	0.249889447609129	0.996109716538046	0.469174056141939
K01821: 4-oxalocrotonate tautomerase	0.634576997006816	0.642488930419414	0	0.00307627407905385	0.998385515557995	0.00213741509470666	0.00885937252728386	0.827244229162883	0.999768975571216	0.00390353977886195	0.999999996206915	0.00309257087746124	0.0128367056828319	0.996109716538046	0.999998145862406
K00999: CDP-diacylglycerol--inositol 3-phosphatidyltransferase	0.0433859822321356	0.0291776175338735	0	0.00307847268032173	0.402850353609315	0.00599016157756016	0.17000973252187	0.156072465445895	0.0109002820919284	0.00390551546584376	0.689774993648354	0.00829061244261226	0.199816420517595	0.996109716538046	0.0720412780603344
K00998: phosphatidylserine synthase	1.7809968209753	1.34734362785343	0.108093131315395	5.37366624242005e-28	1.29479433630397e-06	1.66533453693773e-15	2.60902410786912e-14	0.738074792549758	0.441807341384587	3.65878147847996e-27	3.53426597537322e-05	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.754568262347918
K00995: CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	2.03943250788175	1.74774689366619	0.244922133742957	1.72316416353381e-28	0.00229858914821124	1.66533453693773e-15	4.77395900588817e-15	0.98856801099304	0.31884562087232	1.23544172714138e-27	0.0169388766890579	6.8261894453468e-15	3.42274304697777e-14	0.999555107115839	0.617015764609231
